unit_nr,time_cycles,op_setting_1,op_setting_2,sensor_2,sensor_3,sensor_4,sensor_7,sensor_11,sensor_12,sensor_15,sensor_21,failure_within_30
15,162,0.0021,-0.0,642.85,1593.57,1409.35,553.6,47.59,521.24,8.4355,23.352,0
15,163,0.0007,0.0001,643.4,1587.45,1411.16,552.8,47.6,521.73,8.4678,23.317,0
15,164,-0.0023,-0.0001,643.12,1589.35,1408.98,552.68,47.71,521.17,8.4362,23.2515,0
15,165,-0.0009,0.0,643.15,1592.59,1413.07,552.4,47.77,521.18,8.4613,23.2397,0
15,166,-0.0023,-0.0002,642.77,1590.17,1415.43,552.73,47.68,520.92,8.4733,23.1769,0
15,167,0.0007,0.0003,643.03,1589.24,1406.28,553.16,47.69,521.06,8.4414,23.1966,0
15,168,0.0055,-0.0003,642.56,1589.81,1404.76,553.17,47.6,521.5,8.4642,23.2577,0
15,169,0.0017,0.0001,642.8,1592.88,1409.42,553.0,47.58,521.1,8.442,23.226,0
15,170,0.005,-0.0001,642.76,1601.76,1411.39,553.18,47.63,521.12,8.494,23.2024,0
15,171,-0.0035,0.0005,643.06,1595.83,1416.74,552.41,47.67,521.53,8.4464,23.2776,0
15,172,0.0009,0.0002,642.88,1595.04,1410.23,552.74,47.61,520.88,8.4838,23.2144,0
15,173,-0.0011,0.0005,643.35,1589.53,1419.42,553.26,47.77,520.48,8.452,23.2054,0
15,174,-0.0004,-0.0002,643.38,1593.92,1407.39,552.69,47.7,522.07,8.462,23.2705,0
15,175,-0.0008,0.0003,643.07,1603.56,1415.76,552.35,47.64,520.06,8.4539,23.1327,0
15,176,0.0004,0.0002,642.57,1592.48,1418.25,552.66,47.66,521.0,8.4904,23.2662,0
15,177,0.0005,-0.0,642.68,1592.29,1411.65,552.32,47.65,520.69,8.4307,23.2184,1
15,178,0.0021,-0.0003,643.29,1589.52,1414.35,553.14,47.81,521.11,8.4944,23.2851,1
15,179,-0.0044,0.0004,643.14,1595.76,1417.69,552.38,47.66,520.88,8.4928,23.2347,1
15,180,0.0026,0.0005,643.68,1589.14,1411.81,552.33,47.79,521.01,8.4932,23.2513,1
15,181,0.0033,-0.0003,642.86,1596.76,1415.11,552.3,47.73,520.83,8.4666,23.2802,1
15,182,0.0017,-0.0003,643.18,1598.66,1411.34,552.36,47.91,520.65,8.4688,23.2362,1
15,183,-0.0036,0.0004,643.12,1599.11,1416.83,552.09,47.95,520.94,8.4597,23.1345,1
15,184,-0.0025,-0.0003,643.18,1590.86,1423.28,552.36,47.85,521.3,8.4563,23.1749,1
15,185,0.0033,-0.0001,643.66,1594.37,1418.4,552.46,48.05,520.79,8.4975,23.162,1
15,186,0.0017,-0.0004,642.89,1593.82,1421.59,552.97,47.9,520.49,8.4862,23.2497,1
15,187,0.0008,-0.0001,642.59,1596.53,1419.27,552.39,47.9,520.74,8.4711,23.1392,1
15,188,0.0002,0.0003,643.64,1595.04,1425.28,552.7,47.62,520.57,8.485,23.2026,1
15,189,0.0004,0.0005,643.48,1593.45,1421.73,553.09,47.91,520.12,8.4673,23.1478,1
15,190,-0.002,0.0002,643.25,1598.19,1417.33,552.08,47.89,520.78,8.5213,23.2012,1
15,191,0.0031,0.0004,642.88,1597.57,1426.05,551.77,47.89,519.81,8.4902,23.0837,1
15,192,-0.0024,-0.0002,643.57,1596.63,1414.34,551.87,47.99,520.11,8.5037,23.1643,1
15,193,0.0023,-0.0002,643.67,1602.89,1422.12,552.12,48.03,520.0,8.4999,23.1007,1
15,194,-0.0001,0.0002,643.24,1606.09,1425.55,551.95,48.04,520.44,8.5292,23.2484,1
15,195,-0.0006,0.0002,643.3,1599.35,1417.88,551.58,47.9,520.24,8.4762,23.1122,1
15,196,-0.0034,0.0001,643.75,1602.92,1427.19,551.63,48.05,519.96,8.5007,23.1263,1
15,197,-0.0022,0.0005,643.48,1595.69,1425.4,551.6,47.91,519.86,8.5073,23.0755,1
15,198,-0.0004,-0.0004,643.57,1595.22,1426.08,551.3,48.06,520.19,8.4904,23.0543,1
15,199,-0.0009,0.0002,643.68,1597.76,1418.77,551.23,48.0,519.71,8.5103,23.1097,1
15,200,-0.0037,0.0003,643.74,1594.8,1419.29,552.1,47.93,520.54,8.5169,23.1659,1
15,201,-0.0033,0.0002,643.54,1603.41,1418.86,552.23,48.12,520.04,8.4931,23.2137,1
15,202,-0.0009,0.0004,643.6,1602.94,1428.07,551.46,47.87,519.64,8.5078,23.0895,1
15,203,0.0024,-0.0003,643.93,1604.48,1433.98,551.88,48.1,519.6,8.4912,23.0578,1
15,204,0.0031,-0.0003,643.38,1604.93,1435.38,551.59,48.04,519.92,8.4576,23.064,1
15,205,-0.0027,0.0004,643.46,1599.75,1425.96,550.98,48.3,519.67,8.5154,23.1362,1
15,206,0.0004,0.0001,643.84,1608.43,1429.5,550.77,48.19,520.13,8.5487,23.104,1
15,207,-0.0002,0.0001,643.65,1599.27,1433.72,551.59,48.3,519.67,8.5381,23.0375,1
16,1,0.0004,0.0002,642.9,1583.42,1411.32,552.96,47.41,520.82,8.4573,23.2792,0
16,2,0.0006,0.0003,642.43,1593.21,1399.44,553.49,47.56,521.27,8.4102,23.3185,0
16,3,-0.0001,0.0,642.57,1592.17,1411.88,552.92,47.57,521.3,8.4546,23.3094,0
16,4,0.0015,-0.0004,642.83,1583.86,1407.9,552.41,47.65,521.05,8.4751,23.2993,0
16,5,0.0024,-0.0003,642.83,1590.75,1415.65,553.0,47.3,520.94,8.468,23.3035,0
16,6,-0.0029,0.0001,642.9,1594.93,1401.3,554.22,47.68,521.37,8.4711,23.3299,0
16,7,0.0004,-0.0003,643.6,1595.16,1416.51,552.5,47.58,521.25,8.3989,23.269,0
16,8,0.0044,-0.0002,642.68,1593.88,1403.58,552.25,47.59,521.75,8.4507,23.1964,0
16,9,-0.0007,0.0004,642.6,1595.17,1407.39,553.39,47.73,521.47,8.4436,23.3741,0
16,10,0.0001,0.0003,643.01,1585.19,1407.4,552.65,47.65,521.45,8.4403,23.3457,0
16,11,0.004,-0.0,642.96,1597.12,1412.89,553.38,47.48,521.39,8.457,23.235,0
16,12,0.0005,0.0003,642.84,1596.1,1412.87,553.18,47.64,521.0,8.4553,23.3143,0
16,13,-0.0027,-0.0003,642.3,1580.59,1415.69,553.06,47.58,521.7,8.4589,23.2962,0
16,14,-0.0021,0.0004,642.56,1593.9,1412.3,552.49,47.59,521.43,8.4581,23.2913,0
16,15,-0.0007,0.0004,642.81,1583.74,1407.76,552.7,47.4,521.23,8.4731,23.3314,0
16,16,0.0024,-0.0003,642.92,1597.45,1408.44,552.94,47.48,521.19,8.439,23.3045,0
16,17,0.0025,-0.0003,642.3,1592.55,1413.17,552.88,47.68,521.64,8.5058,23.2584,0
16,18,-0.0007,0.0004,642.74,1588.24,1415.16,553.3,47.62,521.17,8.4163,23.2525,0
16,19,0.0,0.0002,643.25,1589.64,1406.94,552.23,47.72,521.37,8.4503,23.2175,0
16,20,-0.0015,0.0002,642.82,1586.98,1409.82,553.22,47.64,521.25,8.4321,23.2288,0
16,21,-0.0026,-0.0005,643.06,1590.99,1407.12,553.11,47.57,521.17,8.4729,23.2845,0
16,22,-0.0019,-0.0003,642.3,1593.29,1403.39,553.51,47.77,521.33,8.4692,23.2237,0
16,23,0.0005,-0.0004,642.5,1593.21,1406.08,552.83,47.61,521.73,8.446,23.3972,0
16,24,-0.0006,0.0001,643.0,1589.47,1406.95,553.2,47.59,521.06,8.4398,23.2359,0
16,25,-0.0006,-0.0002,642.86,1585.77,1404.33,553.88,47.49,521.5,8.4417,23.2828,0
16,26,0.0,-0.0002,642.59,1588.57,1406.58,552.3,47.7,521.03,8.4755,23.2548,0
16,27,0.002,0.0003,642.36,1588.9,1412.82,553.85,47.75,521.57,8.4393,23.1782,0
16,28,0.005,0.0005,642.9,1594.26,1404.36,553.51,47.68,520.82,8.4846,23.2941,0
16,29,0.0021,-0.0001,642.83,1593.36,1409.8,552.79,47.58,521.33,8.453,23.2945,0
16,30,-0.0019,-0.0004,642.57,1587.58,1406.71,552.76,47.47,521.13,8.4607,23.4158,0
16,31,-0.0016,-0.0003,642.79,1593.29,1414.7,553.23,47.61,521.67,8.4621,23.3235,0
16,32,-0.0007,0.0003,643.11,1594.51,1413.42,553.43,47.5,521.08,8.449,23.2429,0
16,33,-0.0017,0.0003,643.07,1592.58,1406.42,553.21,47.53,521.53,8.4564,23.3263,0
16,34,-0.001,0.0003,642.77,1581.93,1409.91,552.9,47.46,520.83,8.4642,23.2277,0
16,35,0.0013,0.0005,642.68,1589.19,1412.25,553.02,47.7,521.54,8.4688,23.1409,0
16,36,-0.0016,0.0003,642.58,1586.21,1401.84,553.18,47.62,521.88,8.445,23.3335,0
16,37,-0.0006,-0.0001,642.43,1588.54,1407.45,552.95,47.39,521.35,8.4644,23.2639,0
16,38,-0.0021,0.0005,642.33,1590.72,1410.52,553.39,47.53,521.3,8.4214,23.2394,0
16,39,0.0027,0.0005,642.7,1593.41,1412.23,553.12,47.56,521.29,8.4446,23.194,0
16,40,0.0025,0.0002,642.7,1593.39,1411.15,553.16,47.77,521.0,8.4425,23.1897,0
16,41,-0.0012,-0.0004,642.46,1595.11,1415.71,552.83,47.61,520.8,8.4615,23.3384,0
16,42,-0.0017,0.0001,642.88,1593.16,1408.39,553.84,47.71,521.48,8.4789,23.2211,0
16,43,-0.0001,0.0003,642.4,1589.08,1421.17,552.74,47.59,520.99,8.4489,23.2488,0
16,44,-0.0002,0.0003,642.38,1593.16,1409.48,553.47,47.71,521.43,8.4648,23.3499,0
16,45,0.0005,0.0003,642.7,1585.66,1409.55,553.34,47.52,521.62,8.5035,23.3491,0
16,46,0.0029,-0.0004,643.02,1588.24,1420.29,552.87,47.51,521.65,8.4147,23.2987,0
16,47,0.0011,-0.0003,642.62,1598.58,1411.15,552.68,47.68,521.12,8.4197,23.2019,0
16,48,0.0006,-0.0003,642.81,1585.74,1412.69,553.58,47.58,520.84,8.4429,23.1808,0
16,49,0.0016,-0.0005,643.45,1595.47,1408.92,553.42,47.68,521.33,8.4647,23.3091,0
16,50,-0.0016,0.0001,643.28,1589.08,1413.15,553.95,47.72,521.03,8.4537,23.2716,0
16,51,-0.0008,-0.0001,642.97,1591.0,1413.93,553.55,47.75,521.66,8.4525,23.1686,0
16,52,-0.0037,0.0002,642.61,1588.21,1412.73,553.95,47.51,521.45,8.4815,23.2392,0
16,53,0.0029,0.0005,642.97,1593.84,1410.74,552.95,47.58,521.53,8.4462,23.2367,0
16,54,-0.0005,0.0,642.92,1593.78,1406.44,553.42,47.71,521.6,8.4479,23.2507,0
16,55,-0.0028,0.0003,642.54,1594.83,1412.91,552.74,47.53,521.11,8.4316,23.2167,0
16,56,-0.0042,0.0001,642.41,1594.51,1411.32,552.96,47.57,520.59,8.4334,23.1823,0
16,57,-0.0006,0.0,642.56,1599.43,1413.91,553.07,47.66,521.08,8.4564,23.2099,0
16,58,-0.0005,0.0001,642.95,1593.98,1409.17,553.11,47.46,520.87,8.4683,23.1916,0
16,59,-0.0043,-0.0004,643.24,1588.15,1413.43,553.95,47.75,521.16,8.4508,23.2897,0
16,60,-0.002,0.0001,642.92,1593.79,1405.9,553.03,47.5,521.4,8.4544,23.3153,0
16,61,0.0002,-0.0002,642.57,1590.32,1413.95,552.69,47.58,521.42,8.4194,23.2367,0
16,62,0.0,0.0001,642.98,1590.73,1405.39,554.17,47.67,520.64,8.4783,23.1966,0
16,63,0.0025,0.0,643.44,1591.58,1409.86,552.92,47.77,521.11,8.4807,23.3293,0
16,64,0.0013,-0.0004,642.8,1588.99,1406.18,552.86,47.85,521.01,8.4095,23.2971,0
16,65,0.0001,-0.0001,642.87,1583.82,1410.34,553.69,47.59,521.2,8.4666,23.1628,0
16,66,0.0045,0.0,642.45,1591.03,1407.18,552.76,47.51,520.71,8.4223,23.282,0
16,67,0.0028,-0.0001,642.45,1596.45,1408.07,552.55,47.67,521.25,8.458,23.3148,0
16,68,0.0055,-0.0002,642.52,1588.58,1409.1,553.05,47.63,521.32,8.4646,23.2195,0
16,69,-0.0018,-0.0004,642.38,1592.82,1412.95,553.75,47.6,521.03,8.448,23.216,0
16,70,-0.0039,0.0004,643.23,1596.7,1406.13,552.81,47.63,521.14,8.4366,23.1273,0
16,71,-0.001,0.0001,643.26,1585.02,1416.64,552.63,47.77,520.96,8.4372,23.2862,0
16,72,0.0038,0.0003,642.33,1593.48,1415.99,552.76,47.68,521.25,8.4321,23.3846,0
16,73,0.004,-0.0002,642.8,1600.42,1408.34,552.88,47.8,520.82,8.4652,23.2089,0
16,74,-0.0002,0.0001,643.01,1597.17,1411.47,553.88,47.58,521.18,8.4609,23.2078,0
16,75,-0.0024,-0.0,642.9,1589.31,1419.33,552.72,47.5,520.98,8.4814,23.3,0
16,76,-0.0029,0.0003,642.65,1581.23,1408.91,552.37,47.42,521.31,8.4229,23.1664,0
16,77,0.0014,-0.0003,642.8,1585.48,1414.18,553.81,47.76,521.66,8.4657,23.2181,0
16,78,0.001,-0.0004,642.67,1597.02,1408.81,552.97,47.74,521.43,8.46,23.354,0
16,79,0.0023,0.0002,643.05,1586.18,1406.98,552.85,47.76,520.87,8.442,23.2532,0
16,80,-0.0026,-0.0001,642.98,1591.03,1411.3,553.03,47.74,521.23,8.4759,23.149,0
16,81,0.0011,-0.0004,642.94,1593.73,1415.33,552.62,47.52,521.6,8.4867,23.2928,0
16,82,0.0003,-0.0,642.93,1596.55,1411.06,552.69,47.62,521.31,8.4476,23.277,0
16,83,-0.0002,0.0004,643.31,1584.59,1405.56,552.56,47.7,520.53,8.468,23.3159,0
16,84,-0.0013,-0.0004,643.29,1583.45,1415.67,553.32,47.62,521.39,8.451,23.3055,0
16,85,0.0007,0.0,643.08,1591.41,1414.65,553.47,47.58,521.36,8.4863,23.3782,0
16,86,-0.0032,-0.0001,641.92,1593.65,1412.29,553.54,47.53,520.92,8.4355,23.23,0
16,87,0.0004,-0.0001,643.21,1587.6,1411.5,553.25,47.69,521.53,8.4371,23.1597,0
16,88,-0.0029,-0.0001,642.59,1594.85,1410.67,553.63,47.64,520.87,8.5126,23.1654,0
16,89,0.001,0.0001,642.89,1599.98,1408.2,553.06,47.67,521.28,8.4332,23.1367,0
16,90,0.0003,0.0003,642.59,1587.37,1412.83,552.69,47.61,521.48,8.4431,23.2418,0
16,91,-0.0005,-0.0,643.52,1593.09,1414.17,553.02,47.75,520.48,8.4609,23.1894,0
16,92,0.0029,-0.0004,642.96,1587.5,1414.23,552.85,47.63,521.24,8.457,23.2015,0
16,93,-0.0007,0.0001,642.82,1592.23,1418.45,553.62,47.73,520.73,8.4922,23.3257,0
16,94,0.0028,0.0005,642.41,1592.92,1419.74,552.87,47.6,521.18,8.4541,23.2774,0
16,95,0.0011,0.0,643.0,1592.48,1407.14,553.13,47.73,520.57,8.4568,23.2439,0
16,96,0.0019,-0.0002,643.05,1593.1,1410.54,552.88,47.74,521.31,8.453,23.2392,0
16,97,-0.001,0.0001,642.71,1599.12,1418.57,553.12,47.63,520.68,8.5005,23.1971,0
16,98,0.001,0.0001,642.93,1592.37,1414.69,553.23,47.82,520.94,8.4657,23.378,0
16,99,-0.0002,0.0001,643.25,1591.29,1415.57,552.79,47.71,520.66,8.4287,23.3497,0
16,100,-0.0015,0.0005,642.65,1590.7,1410.57,552.33,47.69,520.61,8.4577,23.1303,0
16,101,-0.0002,-0.0004,642.89,1591.8,1418.99,552.61,47.69,521.22,8.4631,23.1727,0
16,102,-0.0007,0.0001,643.45,1589.85,1412.94,553.29,47.52,520.97,8.4442,23.376,0
16,103,-0.0021,0.0002,642.55,1584.1,1412.21,552.29,47.44,520.55,8.4536,23.2093,0
16,104,0.0029,0.0005,643.35,1589.07,1417.67,552.78,47.8,521.48,8.4632,23.2788,0
16,105,-0.0029,-0.0004,642.76,1582.45,1421.16,553.17,47.88,521.27,8.467,23.1896,0
16,106,-0.001,-0.0004,642.84,1595.24,1411.36,553.04,47.74,520.99,8.4627,23.2293,0
16,107,0.0005,-0.0002,643.18,1590.92,1420.14,552.95,47.73,522.03,8.4507,23.1632,0
16,108,0.0018,0.0003,642.63,1584.85,1407.4,552.65,47.63,521.75,8.4681,23.1732,0
16,109,-0.0021,0.0002,642.96,1585.75,1414.67,552.38,47.73,520.68,8.4534,23.3081,0
16,110,0.0001,0.0003,642.44,1586.72,1417.56,552.25,47.57,521.19,8.4772,23.2462,0
16,111,0.0028,-0.0001,642.65,1597.52,1405.98,552.56,47.83,521.12,8.4897,23.2308,0
16,112,0.0014,-0.0002,643.48,1588.27,1415.87,552.81,47.89,521.35,8.4529,23.1502,0
16,113,-0.0023,0.0003,643.11,1591.08,1409.14,552.85,47.77,521.68,8.4547,23.2357,0
16,114,0.0029,-0.0003,643.27,1590.16,1416.38,552.93,47.69,521.11,8.4561,23.2964,0
16,115,0.0011,-0.0,642.73,1581.93,1410.58,552.68,47.63,520.97,8.4493,23.2831,0
16,116,-0.0052,-0.0003,643.41,1590.38,1409.98,552.88,47.75,520.64,8.4426,23.1645,0
16,117,-0.0016,0.0001,643.36,1594.09,1415.27,552.32,47.64,520.12,8.4135,23.2922,0
16,118,-0.002,0.0004,642.67,1590.93,1419.59,552.65,47.6,520.83,8.4561,23.2876,0
16,119,-0.0017,0.0004,642.54,1596.43,1410.05,553.03,47.71,521.31,8.4822,23.3002,0
16,120,0.0011,-0.0002,642.97,1591.26,1409.54,551.68,47.5,520.3,8.48,23.1471,0
16,121,-0.0011,0.0001,643.25,1595.08,1418.02,552.41,47.78,520.78,8.4823,23.1478,0
16,122,-0.0001,-0.0003,643.45,1597.02,1418.2,552.56,47.93,520.5,8.4643,23.2109,0
16,123,-0.0039,-0.0003,643.01,1590.1,1412.0,551.9,47.67,521.01,8.4611,23.3199,0
16,124,0.0021,0.0001,643.44,1589.6,1420.38,552.86,47.74,521.39,8.461,23.1425,0
16,125,-0.0012,-0.0002,643.28,1592.44,1415.76,552.88,47.73,521.23,8.4819,23.1904,0
16,126,0.0014,-0.0005,642.91,1592.84,1416.83,553.63,47.56,520.71,8.4878,23.3927,0
16,127,0.0013,-0.0002,643.0,1584.07,1411.71,553.09,47.61,520.55,8.4492,23.3055,0
16,128,-0.0016,-0.0004,643.4,1595.63,1415.95,553.38,47.89,520.44,8.4715,23.3204,0
16,129,0.0007,0.0004,643.52,1592.05,1417.44,552.45,47.64,520.62,8.4584,23.1813,0
16,130,0.0019,-0.0001,642.94,1599.63,1417.16,552.5,47.63,520.84,8.4631,23.2245,0
16,131,0.0074,0.0004,642.7,1589.22,1416.08,552.23,47.76,521.01,8.4678,23.1324,0
16,132,-0.0028,0.0004,643.02,1598.03,1418.77,552.71,47.63,520.64,8.4498,23.2,0
16,133,0.0026,-0.0004,643.15,1594.41,1420.01,552.25,47.81,520.57,8.4492,23.1736,0
16,134,-0.0008,0.0004,642.84,1599.78,1416.75,552.45,47.7,520.99,8.4787,23.2487,0
16,135,0.0026,-0.0004,642.72,1583.72,1409.0,552.91,47.67,520.56,8.4627,23.2941,0
16,136,-0.0024,0.0004,642.89,1597.35,1418.89,552.35,47.73,520.87,8.4655,23.2248,0
16,137,0.003,-0.0,643.26,1592.81,1417.33,552.2,47.93,520.62,8.4569,23.1461,0
16,138,0.0018,-0.0001,642.84,1596.23,1409.83,552.69,47.92,520.45,8.4553,23.0984,0
16,139,-0.0017,0.0003,643.47,1591.84,1417.93,553.02,47.8,520.51,8.471,23.2702,0
16,140,-0.0036,-0.0005,643.41,1598.06,1409.19,552.52,47.76,520.55,8.456,23.1676,0
16,141,0.001,0.0003,643.02,1598.25,1411.63,552.66,47.81,520.7,8.4793,23.2379,0
16,142,-0.001,-0.0001,643.07,1601.02,1419.96,551.91,47.84,520.86,8.4725,23.2524,0
16,143,0.0033,0.0001,643.09,1602.86,1415.38,552.8,47.85,521.06,8.4614,23.2587,0
16,144,-0.0018,-0.0002,642.85,1594.73,1421.52,552.66,47.72,520.9,8.4684,23.2351,0
16,145,0.0006,-0.0001,643.2,1598.17,1414.55,552.37,47.69,521.23,8.4758,23.2071,0
16,146,-0.0057,-0.0001,643.26,1593.02,1418.12,552.73,47.88,520.11,8.4816,23.2294,0
16,147,0.0022,-0.0002,643.4,1588.66,1420.49,552.67,47.73,521.02,8.5224,23.2177,0
16,148,-0.0038,-0.0004,642.6,1600.22,1415.16,552.62,47.94,520.71,8.4889,23.2746,0
16,149,-0.0012,-0.0001,643.24,1595.36,1413.59,552.34,47.82,520.63,8.4534,23.2283,0
16,150,0.0031,0.0003,643.62,1596.08,1416.16,552.78,47.85,520.7,8.4826,23.1849,0
16,151,0.0009,-0.0001,642.96,1595.32,1422.85,552.42,47.91,520.62,8.4916,23.0985,0
16,152,-0.0021,-0.0001,642.75,1593.67,1408.97,551.92,47.73,521.49,8.4466,23.2125,0
16,153,0.002,-0.0004,642.97,1589.41,1416.37,553.14,47.86,521.15,8.4849,23.2593,0
16,154,0.0001,-0.0004,642.83,1593.63,1414.51,552.76,47.76,519.86,8.4811,23.1699,0
16,155,0.0032,-0.0001,643.31,1589.79,1417.87,552.75,47.82,520.81,8.4638,23.2593,0
16,156,0.0037,-0.0002,643.06,1587.11,1416.88,552.72,47.93,520.49,8.4723,23.1481,0
16,157,0.0019,0.0005,643.4,1591.78,1411.02,552.52,47.78,520.51,8.518,23.1859,0
16,158,-0.0011,-0.0001,643.07,1595.38,1413.62,552.47,47.88,520.5,8.5021,23.2693,0
16,159,-0.0005,-0.0003,643.07,1600.76,1410.04,552.61,47.93,520.71,8.4992,23.1548,0
16,160,0.0007,0.0005,643.24,1592.09,1419.9,552.69,47.85,520.45,8.4707,23.1367,0
16,161,0.0004,-0.0003,643.13,1597.31,1420.55,552.7,47.93,520.08,8.498,23.2068,0
16,162,0.0003,-0.0002,642.75,1593.25,1417.47,552.6,47.76,520.53,8.4649,23.1313,0
16,163,0.0005,-0.0003,642.78,1592.48,1421.62,552.15,47.88,520.19,8.4795,23.0346,0
16,164,-0.003,0.0003,642.88,1583.97,1416.46,551.63,47.67,520.14,8.4728,23.2151,0
16,165,0.0041,-0.0002,642.97,1594.52,1406.3,551.74,47.87,520.46,8.4423,23.1345,0
16,166,0.0022,-0.0001,643.59,1605.55,1416.63,552.13,47.86,519.96,8.4766,23.0732,0
16,167,-0.0006,0.0003,643.05,1599.2,1415.55,552.5,47.89,520.11,8.4811,23.1939,0
16,168,0.0006,0.0,643.64,1595.22,1419.24,552.03,47.77,520.6,8.4834,23.1782,0
16,169,0.0016,0.0002,642.66,1588.48,1422.83,552.7,48.04,520.0,8.503,23.0166,0
16,170,0.0015,0.0002,643.08,1601.22,1423.57,552.35,48.01,520.61,8.502,23.2044,0
16,171,0.0013,0.0005,643.49,1593.14,1425.53,552.16,48.09,520.46,8.438,23.1953,0
16,172,-0.003,0.0002,643.23,1593.09,1420.7,552.28,48.01,520.96,8.5053,23.1909,0
16,173,0.0,-0.0001,643.2,1597.34,1418.31,552.04,47.76,520.3,8.4968,23.0991,0
16,174,0.0013,-0.0002,643.59,1604.53,1416.51,552.69,47.95,520.79,8.4877,23.1996,0
16,175,-0.0,-0.0004,643.33,1598.74,1426.64,552.27,47.92,520.56,8.4757,23.2217,0
16,176,-0.0022,0.0001,643.16,1597.14,1421.84,551.6,47.85,520.59,8.455,23.1382,0
16,177,0.001,0.0001,643.3,1597.68,1419.99,551.87,47.9,520.59,8.5108,23.1236,0
16,178,0.0002,0.0004,643.56,1594.89,1417.45,551.95,47.79,520.4,8.4805,23.0919,0
16,179,-0.0012,0.0,643.6,1599.17,1417.4,551.89,47.74,519.54,8.5156,23.1488,1
16,180,0.0045,-0.0003,643.52,1593.85,1424.52,552.16,47.96,519.83,8.4879,23.0862,1
16,181,0.0015,0.0,642.78,1596.41,1428.06,551.72,47.96,520.23,8.5157,23.1118,1
16,182,-0.0021,-0.0005,643.4,1592.7,1421.49,551.67,47.92,520.38,8.4881,23.1526,1
16,183,-0.0,0.0002,643.51,1606.45,1419.12,551.41,48.11,520.35,8.4686,23.1246,1
16,184,-0.0001,0.0,643.15,1598.35,1417.83,551.88,47.81,520.3,8.4978,23.2105,1
16,185,-0.0002,-0.0005,643.5,1592.92,1423.93,550.96,48.07,520.08,8.5089,23.0247,1
16,186,0.0013,0.0004,643.73,1594.87,1427.07,550.85,48.1,519.99,8.4415,23.1274,1
16,187,-0.0022,-0.0003,642.9,1595.84,1423.67,552.53,47.91,520.64,8.5249,23.1017,1
16,188,0.0034,-0.0001,643.18,1600.43,1425.79,551.45,47.99,520.26,8.4923,23.0293,1
16,189,-0.0033,-0.0003,643.69,1599.54,1418.5,551.1,48.03,520.03,8.4897,23.164,1
16,190,-0.0031,0.0002,643.79,1603.14,1422.67,551.78,47.97,520.18,8.5204,23.11,1
16,191,-0.0002,0.0003,643.75,1597.74,1426.81,551.47,47.97,519.92,8.5027,23.0648,1
16,192,0.0008,0.0005,643.38,1597.73,1430.31,552.03,48.04,519.66,8.4965,23.1404,1
16,193,-0.0007,0.0001,643.1,1599.46,1426.24,551.57,47.94,519.45,8.4697,23.0865,1
16,194,0.0002,-0.0001,643.74,1602.99,1425.86,551.42,48.08,519.58,8.549,23.0638,1
16,195,0.0032,0.0004,643.47,1608.02,1428.85,551.68,48.08,520.26,8.5333,23.1536,1
16,196,-0.0049,0.0005,643.36,1594.72,1423.16,552.22,47.92,519.6,8.5304,23.044,1
16,197,0.0011,0.0,643.76,1595.45,1428.81,551.56,47.98,519.79,8.5345,23.0969,1
16,198,0.0038,0.0004,643.5,1600.59,1429.68,551.33,48.16,519.88,8.5094,22.9774,1
16,199,0.0006,-0.0004,643.67,1601.82,1424.25,551.06,47.97,519.41,8.5258,23.108,1
16,200,0.0035,0.0002,644.27,1597.45,1425.06,551.36,48.1,519.48,8.5314,23.1342,1
16,201,-0.0061,0.0005,643.45,1597.43,1429.67,551.8,47.93,519.96,8.4904,23.0557,1
16,202,-0.0006,-0.0001,643.2,1600.99,1426.59,551.42,48.11,519.4,8.5369,23.1639,1
16,203,0.0002,-0.0004,644.18,1607.21,1423.13,551.23,47.87,519.65,8.5495,23.1279,1
16,204,-0.0006,-0.0001,643.86,1598.86,1427.74,551.12,47.99,519.63,8.4722,23.0637,1
16,205,0.0035,0.0001,643.88,1608.26,1426.2,551.01,48.08,519.8,8.5213,23.2392,1
16,206,0.0025,0.0001,643.6,1601.98,1419.63,551.42,47.92,519.5,8.5139,23.0701,1
16,207,0.0001,0.0001,643.86,1605.94,1434.58,551.2,48.2,519.29,8.5595,23.0348,1
16,208,0.0024,-0.0002,644.47,1595.68,1437.53,550.51,48.2,519.64,8.5419,23.0087,1
16,209,0.0012,-0.0002,643.61,1601.47,1429.68,551.17,48.28,519.44,8.5258,23.1505,1
17,1,-0.0032,0.0005,641.45,1587.52,1401.29,555.25,47.25,522.19,8.3859,23.5279,0
17,2,0.0008,0.0005,642.13,1589.83,1399.55,554.3,47.34,522.07,8.4125,23.4691,0
17,3,-0.0011,0.0005,642.1,1587.43,1400.98,555.27,47.15,522.68,8.4146,23.3437,0
17,4,0.0042,-0.0002,642.07,1586.55,1394.42,554.35,47.33,522.65,8.4033,23.4337,0
17,5,0.0008,-0.0004,642.09,1582.86,1400.71,554.88,47.15,522.39,8.3931,23.4077,0
17,6,-0.0025,0.0003,642.57,1585.26,1400.36,554.52,47.32,522.24,8.4113,23.5295,0
17,7,-0.0006,-0.0002,641.54,1585.86,1398.68,554.36,47.2,522.31,8.3787,23.4017,0
17,8,-0.0027,-0.0001,642.27,1587.62,1399.79,554.76,47.17,522.69,8.3459,23.4415,0
17,9,-0.0007,0.0003,642.07,1579.05,1393.24,554.37,47.22,522.29,8.3996,23.37,0
